,Year,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS
153,1998,San Diego,WCC,14,14,70.5,70.7,-0.21,0.56,-2.53,1.24,-1.29
154,1998,Cal State Northridge,Big Sky,12,16,84.1,80.1,4.07,-3.27,9.65,-11.00,-1.35
155,1998,Louisiana Tech,Sun Belt,12,15,68.5,67.1,1.41,-2.81,-3.76,2.36,-1.41
156,1998,Hofstra,AEC,19,12,73.7,70.3,3.42,-4.48,0.42,-2.21,-1.79
157,1998,Middle Tennessee,OVC,19,9,70.9,63.6,7.25,-6.59,-3.09,1.30,-1.80
158,1998,Delaware,AEC,20,10,73.0,70.4,2.67,-3.42,-0.34,-1.59,-1.92
159,1998,Youngstown State,Mid-Cont,20,9,72.3,64.6,7.79,-7.66,-5.51,3.59,-1.92
160,1998,Rice,WAC (Pacific),6,22,63.3,70.1,-6.79,5.86,-6.46,4.47,-1.99
161,1998,Coppin State,MEAC,21,8,77.6,69.7,7.90,-10.28,1.36,-3.75,-2.39
162,1998,DePaul,CUSA (American),7,23,59.2,68.8,-9.53,7.50,-6.07,3.64,-2.43
163,1998,Cleveland State,MW Coll,12,15,64.6,70.5,-5.96,3.27,-2.13,-0.49,-2.62
164,1998,Vermont,AEC,16,11,74.3,69.8,4.48,-6.79,0.16,-2.83,-2.67
165,1998,Saint Mary's (CA),WCC,11,15,75.2,79.2,-3.96,1.60,3.42,-6.10,-2.68
166,1998,Old Dominion,CAA,12,16,62.1,64.1,-2.04,-0.67,-7.48,4.77,-2.71
167,1998,Fairfield,MAAC,12,15,70.2,71.3,-1.04,-1.83,-2.15,-0.71,-2.86
168,1998,Marshall,MAC (East),11,16,69.7,69.4,0.26,0.62,-3.96,0.98,-2.98
169,1998,La Salle,A-10 (West),9,18,71.4,78.2,-6.78,3.77,2.11,-5.12,-3.01
170,1998,Appalachian State,Southern (North),21,8,72.0,66.1,5.93,-5.82,-2.78,-0.31,-3.09
171,1998,Canisius,MAAC,13,14,68.3,70.9,-2.63,-0.49,-4.16,1.04,-3.12
172,1998,Bowling Green State,MAC (East),10,16,68.3,71.4,-3.08,0.96,-2.51,-0.69,-3.20
173,1998,Loyola (MD),MAAC,12,16,76.5,79.2,-2.64,-0.56,5.55,-8.75,-3.20
174,1998,East Carolina,CAA,10,17,67.4,68.0,-0.52,-1.31,-2.13,-1.22,-3.35
175,1998,Fordham,A-10 (East),6,21,65.3,72.4,-7.11,3.73,-3.79,0.41,-3.39
176,1998,Tulane,CUSA (National),7,22,66.6,72.4,-5.79,2.38,-2.28,-1.13,-3.41
177,1998,Lamar,Sun Belt,15,14,66.8,66.1,0.69,-4.16,-6.07,2.61,-3.47
178,1998,Portland,WCC,14,13,67.5,67.4,0.04,0.05,-6.64,3.13,-3.51
179,1998,Cal State Fullerton,Big West (West),12,16,73.4,74.5,-1.04,-0.98,1.60,-5.13,-3.54
180,1998,Montana,Big Sky,16,14,68.4,66.4,2.00,-3.41,-6.68,3.03,-3.65
181,1998,Kent State,MAC (East),13,17,69.4,72.3,-2.93,0.68,-2.36,-1.40,-3.76
182,1998,Drexel,AEC,13,15,66.8,67.6,-0.86,-2.92,-5.31,1.53,-3.77
183,1998,Navy,Patriot,19,11,71.1,64.7,6.37,-7.49,-5.03,1.25,-3.79
184,1998,Northern Illinois,MAC (West),10,16,67.8,68.1,-0.23,-1.87,-5.50,1.59,-3.91
185,1998,UNC Asheville,Big South,19,9,71.5,66.9,4.64,-5.95,-3.96,-0.31,-4.27
186,1998,Wright State,MW Coll,10,18,67.2,71.8,-4.57,1.51,-2.55,-1.80,-4.35
187,1998,Lafayette,Patriot,19,9,74.9,68.0,6.86,-8.19,-0.73,-3.69,-4.42
188,1998,Hartford,AEC,15,12,79.2,78.4,0.81,-4.73,5.79,-10.44,-4.65
189,1998,Manhattan,MAAC,12,17,65.6,69.4,-3.83,-0.89,-6.78,2.06,-4.72
190,1998,Austin Peay,OVC,17,11,71.9,67.5,4.43,-7.23,-5.37,0.64,-4.73
191,1998,Saint Francis (PA),NEC,17,10,69.3,66.6,2.70,-7.46,-6.62,1.81,-4.81
192,1998,Eastern Illinois,OVC,16,11,74.4,71.6,2.81,-5.89,0.41,-5.30,-4.89
193,1998,American,CAA,9,19,61.6,65.5,-3.89,-0.50,-8.32,3.41,-4.91
194,1998,Loyola (IL),MW Coll,15,15,66.6,68.2,-1.63,-1.34,-5.29,0.29,-4.99
195,1998,Mount St. Mary's,NEC,13,15,71.4,70.8,0.61,-5.60,-3.39,-1.61,-4.99
196,1998,James Madison,CAA,11,16,64.0,67.7,-3.70,-1.30,-5.69,0.69,-5.01
197,1998,Virginia Commonwealth,CAA,9,19,63.8,67.1,-3.29,-1.73,-5.56,0.54,-5.01
198,1998,Central Florida,TAAC (East),17,11,76.1,71.4,4.71,-7.94,0.99,-6.09,-5.09
199,1998,Radford,Big South,20,10,75.7,72.1,3.63,-9.38,0.07,-5.32,-5.25
200,1998,Western Kentucky,Sun Belt,10,19,65.7,69.7,-3.97,-1.31,-5.93,0.65,-5.28
201,1998,Nicholls State,Southland,19,10,76.8,75.7,1.17,-5.94,2.12,-7.45,-5.33
202,1998,Little Rock,Sun Belt,15,13,67.4,69.0,-1.57,-2.80,-4.74,-0.66,-5.39
203,1998,Georgia State,TAAC (West),16,12,74.9,70.0,4.86,-8.90,-2.37,-3.03,-5.40
204,1998,Air Force,WAC (Mountain),10,16,68.2,69.7,-1.54,2.64,-4.61,-0.85,-5.45
205,1998,St. Francis (NY),NEC,15,12,71.4,69.6,1.85,-6.89,-3.23,-2.31,-5.54
206,1998,South Carolina State,MEAC,22,8,74.3,70.0,4.27,-10.23,-2.54,-3.11,-5.65
207,1998,Texas State,Southland,17,11,72.8,69.7,3.11,-8.21,-4.37,-1.28,-5.66
208,1998,UTSA,Southland,16,11,75.9,72.3,3.59,-9.77,-1.94,-3.99,-5.93
209,1998,Towson,AEC,8,20,63.7,66.0,-2.29,-3.70,-9.56,3.58,-5.98
210,1998,Saint Peter's,MAAC,8,19,69.0,72.3,-3.33,-2.85,-3.85,-2.34,-6.18
211,1998,Buffalo,Mid-Cont,15,13,74.9,72.6,2.32,-6.39,-1.37,-4.84,-6.20
212,1998,Eastern Washington,Big Sky,16,11,76.0,78.9,-2.85,-3.16,2.10,-8.30,-6.20
213,1998,George Mason,CAA,9,18,62.9,68.5,-5.67,-0.58,-5.35,-0.89,-6.24
214,1998,Northeastern,AEC,14,14,67.5,68.8,-1.25,-5.35,-5.84,-0.76,-6.60
215,1998,Southeast Missouri State,OVC,14,13,73.2,71.8,1.37,-5.53,-1.00,-5.61,-6.61
216,1998,Bucknell,Patriot,13,15,69.5,68.6,0.89,-6.82,-5.33,-1.49,-6.82
217,1998,Loyola Marymount,WCC,7,20,73.9,81.8,-7.96,1.45,3.29,-10.26,-6.97
218,1998,Marist,MAAC,11,17,69.3,72.9,-3.68,-3.52,-4.19,-3.01,-7.20
219,1998,Houston,CUSA (National),9,20,63.6,72.9,-9.34,3.06,-5.12,-2.15,-7.26
220,1998,UC Santa Barbara,Big West (West),7,19,71.6,76.0,-4.46,-0.31,-2.13,-5.35,-7.47
221,1998,Southern,SWAC,14,13,86.4,80.3,6.07,-11.14,6.33,-14.16,-7.83
222,1998,Jacksonville,Sun Belt,8,19,65.8,70.9,-5.07,-2.76,-5.51,-2.33,-7.84
223,1998,Cal Poly,Big West (West),14,14,84.5,85.6,-1.11,-3.48,10.20,-18.16,-7.96
224,1998,UC Irvine,Big West (West),9,18,62.3,69.5,-7.26,0.49,-9.04,0.97,-8.07
225,1998,Harvard,Ivy,13,13,69.7,68.9,0.81,-8.28,-3.13,-4.95,-8.08
226,1998,Louisiana-Monroe,Southland,13,16,78.0,83.9,-5.86,-4.34,2.64,-10.73,-8.09
227,1998,Western Illinois,Mid-Cont,16,11,71.0,70.2,0.81,-6.69,-5.88,-2.25,-8.13
228,1998,Long Beach State,Big West (West),10,19,63.8,69.6,-5.79,-2.72,-9.96,1.45,-8.51
229,1998,The Citadel,Southern (South),15,13,64.9,62.2,2.68,-9.03,-10.59,2.07,-8.53
230,1998,Jackson State,SWAC,14,13,69.8,67.9,1.89,-6.84,-7.91,-0.68,-8.58
231,1998,Chattanooga,Southern (South),13,15,63.3,64.6,-1.36,-4.84,-8.94,0.23,-8.71
232,1998,Tennessee State,OVC,13,16,71.2,70.7,0.48,-5.71,-5.65,-3.69,-9.34
233,1998,Samford,TAAC (West),14,13,68.9,67.0,1.93,-10.33,-8.48,-1.02,-9.50
234,1998,Yale,Ivy,12,14,65.1,67.0,-1.88,-6.79,-7.43,-2.29,-9.71
235,1998,Colgate,Patriot,10,18,74.1,77.1,-2.96,-6.77,-0.30,-9.44,-9.74
236,1998,Texas Southern,SWAC,15,16,75.1,76.0,-0.94,-7.33,-0.71,-9.10,-9.81
237,1998,Milwaukee,MW Coll,3,24,61.1,73.0,-11.85,1.97,-7.02,-2.87,-9.89
238,1998,North Texas,Big West (East),5,21,76.6,90.5,-13.92,4.03,6.93,-16.82,-9.89
239,1998,Northwestern State,Southland,13,14,73.8,74.0,-0.19,-7.78,-4.25,-5.81,-10.06
240,1998,New Hampshire,AEC,10,17,65.4,70.0,-4.52,-4.55,-7.07,-3.21,-10.28
241,1998,Western Carolina,Southern (North),12,15,72.1,73.3,-1.22,-6.36,-2.70,-8.00,-10.70
242,1998,Sam Houston State,Southland,9,17,69.4,74.0,-4.58,-6.39,-5.91,-5.06,-10.97
243,1998,Maryland-Baltimore County,Big South,14,14,70.6,71.1,-0.46,-9.37,-5.20,-5.81,-11.01
244,1998,Ohio,MAC (East),5,21,64.0,77.5,-13.50,2.43,-6.31,-4.76,-11.07
245,1998,Eastern Kentucky,OVC,10,17,70.3,76.0,-5.78,-4.95,-4.10,-7.01,-11.11
246,1998,San Jose State,WAC (Pacific),3,23,59.7,76.7,-17.08,4.73,-8.95,-2.17,-11.12
247,1998,Kansas City,Mid-Cont,9,18,68.2,72.7,-4.52,-5.32,-6.65,-4.51,-11.16
248,1998,VMI,Southern (North),14,13,75.4,74.9,0.56,-5.66,0.30,-11.58,-11.27
249,1998,UT Arlington,Southland,13,16,71.7,74.1,-2.48,-7.50,-5.88,-5.47,-11.35
250,1998,Wagner,NEC,13,16,73.4,76.4,-2.97,-7.33,-2.62,-8.93,-11.54
251,1998,Central Michigan,MAC (West),5,21,68.8,81.4,-12.65,2.47,-0.96,-10.62,-11.57
252,1998,East Tennessee State,Southern (North),11,16,65.9,66.9,-1.04,-8.39,-10.04,-1.54,-11.59
253,1998,Cornell,Ivy,9,17,62.7,65.3,-2.69,-8.21,-9.96,-1.69,-11.65
254,1998,Centenary (LA),TAAC (West),10,20,69.1,73.8,-4.73,-7.41,-8.01,-4.14,-12.14
255,1998,Robert Morris,NEC,8,19,63.0,68.5,-5.48,-6.13,-12.56,0.28,-12.28
256,1998,Stetson,TAAC (East),11,15,69.8,73.0,-3.19,-8.24,-6.37,-5.91,-12.28
257,1998,Alcorn State,SWAC,12,15,73.9,75.6,-1.63,-8.28,-3.60,-8.90,-12.49
258,1998,UNC Greensboro,Southern (North),9,19,63.7,70.9,-7.25,-4.45,-9.83,-2.86,-12.69
259,1998,Grambling,SWAC,16,12,72.5,73.5,-1.00,-9.79,-8.31,-5.05,-13.35
260,1998,Columbia,Ivy,11,15,57.2,62.2,-4.96,-8.14,-16.26,2.80,-13.46
261,1998,Maine,AEC,7,20,71.1,76.6,-5.48,-4.09,-3.43,-10.23,-13.65
262,1998,Southern Utah,Mid-Cont,7,20,68.9,76.0,-7.07,-5.41,-6.25,-7.64,-13.89
263,1998,Morgan State,MEAC,12,16,72.6,77.8,-5.11,-8.88,-3.57,-10.41,-13.99
264,1998,Drake,MVC,3,24,61.0,75.3,-14.33,1.60,-9.78,-4.28,-14.06
265,1998,Georgia Southern,Southern (South),10,18,65.1,68.3,-3.14,-6.93,-10.41,-3.81,-14.22
266,1998,Stephen F. Austin,Southland,10,16,71.5,78.0,-6.46,-6.29,-4.31,-10.06,-14.37
267,1998,Hampton,MEAC,14,12,68.1,71.2,-3.15,-11.46,-9.02,-5.59,-14.61
268,1998,Liberty,Big South,11,17,64.3,68.9,-4.64,-8.26,-10.55,-4.16,-14.72
269,1998,Furman,Southern (South),9,20,61.7,67.4,-5.66,-8.12,-12.39,-2.77,-15.16
270,1998,Morehead State,OVC,3,23,63.6,74.9,-11.31,-3.85,-8.65,-6.50,-15.16
271,1998,Dartmouth,Ivy,7,19,56.7,65.2,-8.50,-7.12,-15.62,0.00,-15.62
272,1998,Lehigh,Patriot,10,17,70.9,77.4,-6.44,-7.47,-5.04,-10.66,-15.71
273,1998,Wofford,Southern (South),9,18,64.7,70.1,-5.41,-4.85,-9.58,-6.48,-16.06
274,1998,Florida A&M,MEAC,11,17,71.4,75.6,-4.25,-11.82,-6.37,-9.77,-16.14
275,1998,Maryland-Eastern Shore,MEAC,9,18,68.1,72.9,-4.78,-11.39,-9.16,-7.01,-16.17
276,1998,Norfolk State,MEAC,6,21,66.0,75.8,-9.78,-5.73,-6.85,-9.39,-16.25
277,1998,Monmouth,NEC,4,23,60.1,72.3,-12.15,-4.23,-14.34,-2.04,-16.38
278,1998,McNeese State,Southland,7,19,69.9,77.9,-8.04,-7.72,-7.05,-9.39,-16.44
279,1998,Holy Cross,Patriot,7,20,68.6,76.8,-8.22,-8.25,-6.59,-10.00,-16.58
280,1998,Tennessee-Martin,OVC,7,20,63.3,74.1,-10.85,-4.36,-10.96,-5.75,-16.71
281,1998,Alabama State,SWAC,11,17,68.4,73.8,-5.39,-10.27,-11.30,-5.46,-16.77
282,1998,Jacksonville State,TAAC (West),12,14,75.3,79.4,-4.12,-11.26,-0.44,-16.41,-16.85
283,1998,Mississippi Valley State,SWAC,6,21,73.9,82.3,-8.33,-7.57,-1.89,-15.06,-16.95
284,1998,Prairie View,SWAC,13,17,72.5,80.1,-7.63,-6.19,-7.05,-10.06,-17.11
285,1998,Brown,Ivy,6,20,56.8,68.2,-11.31,-5.95,-14.87,-2.40,-17.26
286,1998,Idaho State,Big Sky,6,20,68.9,81.9,-13.00,-4.04,-5.48,-12.04,-17.52
287,1998,Central Connecticut State,NEC,4,22,65.6,76.8,-11.19,-6.29,-9.73,-7.85,-17.57
288,1998,North Carolina A&T,MEAC,8,19,66.3,72.7,-6.37,-10.98,-7.74,-10.29,-18.02
289,1998,Campbell,TAAC (East),10,17,63.9,71.1,-7.22,-7.74,-11.66,-6.58,-18.24
290,1998,Texas-Rio Grande Valley,Sun Belt,3,24,72.3,94.4,-22.15,0.96,3.15,-21.60,-18.45
291,1998,Tennessee Tech,OVC,9,21,65.8,75.6,-9.83,-6.38,-11.28,-7.21,-18.49
292,1998,Southeastern Louisiana,Southland,6,20,79.4,85.8,-6.35,-8.90,0.04,-18.76,-18.73
293,1998,Mercer,TAAC (West),5,21,68.0,76.5,-8.54,-8.73,-9.42,-9.80,-19.23
294,1998,Florida Atlantic,TAAC (East),5,22,61.9,78.1,-16.19,-3.21,-11.13,-8.12,-19.25
295,1998,Coastal Carolina,Big South,8,19,62.0,69.2,-7.15,-9.30,-14.15,-5.32,-19.47
296,1998,Winthrop,Big South,7,20,63.4,70.8,-7.44,-8.59,-14.04,-6.05,-20.09
297,1998,Howard,MEAC,8,20,69.2,77.2,-8.00,-12.21,-8.73,-11.48,-20.21
298,1998,Army,Patriot,8,19,64.1,75.1,-11.04,-8.19,-10.03,-10.36,-20.38
299,1998,Charleston Southern,Big South,5,22,69.7,78.8,-9.04,-8.34,-5.29,-15.17,-20.46
300,1998,Northeastern Illinois,Mid-Cont,6,19,69.3,81.5,-12.16,-6.00,-6.26,-15.00,-21.26
301,1998,Sacramento State,Big Sky,1,25,58.3,77.6,-19.23,-1.99,-15.15,-7.18,-22.34
302,1998,Delaware State,MEAC,9,18,70.0,80.2,-10.22,-10.03,-9.10,-13.33,-22.43
303,1998,Troy,TAAC (West),7,20,70.9,81.5,-10.63,-9.87,-5.84,-17.23,-23.07
304,1998,Chicago State,Mid-Cont,2,25,68.0,89.7,-21.63,-3.60,-4.35,-20.88,-25.23
305,1998,Bethune-Cookman,MEAC,1,26,60.9,79.2,-18.33,-8.94,-15.86,-11.42,-27.28
0,1999,Duke,ACC,37,2,91.8,67.2,24.67,10.12,27.07,7.72,34.79
1,1999,Maryland,ACC,28,6,84.5,66.4,18.06,9.04,19.82,6.32,26.13
2,1999,Connecticut,Big East,34,2,77.3,61.3,15.94,8.79,11.61,13.12,24.73
3,1999,Auburn,SEC (West),29,4,81.2,61.6,19.61,5.00,13.88,10.73,24.60
4,1999,Kentucky,SEC (East),28,9,75.4,62.7,12.70,10.01,9.89,12.82,22.71
5,1999,St. John's (NY),Big East,28,9,79.0,65.4,13.62,9.07,13.39,9.30,22.69
6,1999,Michigan State,Big Ten,33,5,71.7,59.5,12.18,10.91,8.12,14.52,22.64
7,1999,Stanford,Pac-10,26,7,73.5,60.8,12.70,10.36,7.00,15.23,22.23
8,1999,Cincinnati,CUSA (American),27,6,73.9,61.2,12.73,7.88,7.66,12.47,20.13
9,1999,Ohio State,Big Ten,27,9,74.9,64.8,10.03,9.51,10.50,8.53,19.03
10,1999,Utah,WAC (Pacific),28,5,71.3,55.4,15.91,3.17,2.04,15.80,17.83
11,1999,Wisconsin,Big Ten,22,10,62.1,55.2,6.91,10.38,-0.72,18.01,17.29
12,1999,Indiana,Big Ten,23,11,75.4,69.6,5.85,11.35,13.74,3.47,17.21
13,1999,Temple,A-10 (East),24,11,66.6,58.5,8.09,8.97,1.82,15.24,17.06
14,1999,Miami (FL),Big East,23,7,72.6,65.0,7.60,9.20,7.03,9.77,16.80
15,1999,North Carolina,ACC,24,10,71.4,64.9,6.53,10.24,5.68,11.09,16.77
16,1999,Kansas,Big 12,23,10,72.1,64.5,7.64,9.17,8.09,8.20,16.30
17,1999,Syracuse,Big East,21,12,72.3,63.2,9.12,7.63,6.36,9.48,15.84
18,1999,Florida,SEC (East),22,9,80.3,70.2,10.06,5.70,13.00,2.76,15.76
19,1999,Louisville,CUSA (American),19,11,76.9,69.8,7.10,8.28,12.45,2.93,15.38
20,1999,Iowa,Big Ten,20,10,73.9,70.0,3.93,11.44,12.13,3.24,15.37
21,1999,Arizona,Pac-10,22,7,82.2,75.2,6.97,8.35,16.55,-1.24,15.31
22,1999,UCLA,Pac-10,22,9,77.2,70.7,6.48,8.86,10.39,4.89,15.28
23,1999,Gonzaga,WCC,28,7,78.4,65.1,13.23,2.21,9.91,5.13,15.03
24,1999,Mississippi,SEC (West),20,13,77.0,67.1,9.88,8.30,9.83,5.14,14.97
25,1999,Tennessee,SEC (East),21,9,72.6,65.0,7.63,6.55,5.67,8.51,14.18
26,1999,Missouri State,MVC,22,11,73.2,65.8,7.30,6.51,7.17,6.65,13.82
27,1999,Minnesota,Big Ten,17,11,68.9,65.3,3.61,9.92,5.57,7.96,13.53
28,1999,Clemson,ACC,20,15,71.7,64.7,7.00,6.56,4.77,8.64,13.41
29,1999,Oklahoma,Big 12,22,11,68.1,60.0,8.06,4.97,3.50,9.78,13.28
30,1999,Purdue,Big Ten,21,13,68.5,65.7,2.79,10.44,4.72,8.52,13.23
31,1999,Arkansas,SEC (West),23,11,78.7,71.9,6.82,6.14,11.34,1.63,12.97
32,1999,Xavier,A-10 (West),25,11,77.3,68.3,9.06,3.89,11.14,1.80,12.94
33,1999,Oklahoma State,Big 12,23,11,71.5,63.1,8.41,5.95,4.84,7.77,12.61
34,1999,Missouri,Big 12,20,9,71.8,63.2,8.52,3.99,5.36,7.14,12.50
35,1999,Creighton,MVC,22,9,76.0,68.6,7.39,4.87,9.06,3.20,12.26
36,1999,Rutgers,Big East,19,13,70.3,65.3,5.00,7.22,4.87,7.36,12.22
37,1999,NC State,ACC,19,14,71.6,65.7,5.88,6.87,4.20,7.94,12.14
38,1999,California,Pac-10,22,11,72.9,68.7,4.21,7.84,5.33,6.72,12.05
39,1999,Villanova,Big East,21,11,75.0,70.7,4.28,7.88,9.63,2.38,12.01
40,1999,Washington,Pac-10,17,12,74.2,71.5,2.72,10.04,9.12,2.53,11.64
41,1999,Miami (OH),MAC (East),24,8,67.6,60.4,7.19,4.41,0.80,10.80,11.60
42,1999,Oregon,Pac-10,19,13,75.5,72.4,3.03,8.86,8.27,3.08,11.35
43,1999,Charlotte,CUSA (American),23,11,68.7,65.3,3.38,7.60,3.69,7.60,11.29
44,1999,Southern California,Pac-10,15,13,75.8,72.2,3.64,7.64,8.41,2.87,11.28
45,1999,Penn State,Big Ten,13,14,69.3,66.7,2.56,8.59,6.57,4.58,11.15
46,1999,George Washington,A-10 (West),20,9,79.5,74.0,5.52,5.54,13.03,-1.97,11.06
47,1999,Texas,Big 12,19,13,68.4,64.9,3.53,7.20,3.36,7.53,10.89
48,1999,Northwestern,Big Ten,15,14,60.0,57.1,2.97,9.09,-5.43,16.24,10.81
49,1999,Tulsa,WAC (Mountain),23,10,70.3,63.7,6.58,4.46,1.25,9.49,10.74
50,1999,Illinois,Big Ten,14,18,61.5,62.8,-1.28,11.88,-1.15,11.75,10.60
51,1999,Kansas State,Big 12,20,13,69.2,64.0,5.18,5.47,2.53,7.78,10.31
52,1999,TCU,WAC (Mountain),21,11,86.8,81.0,5.72,4.90,17.18,-7.19,10.00
53,1999,Wake Forest,ACC,17,14,66.6,65.0,1.68,8.11,0.38,9.41,9.79
54,1999,Rhode Island,A-10 (East),20,13,72.0,68.0,4.00,5.62,6.37,3.20,9.56
55,1999,Seton Hall,Big East,15,15,67.6,64.2,3.40,8.03,0.90,8.51,9.41
56,1999,DePaul,CUSA (American),18,13,72.7,71.5,1.19,8.02,7.13,2.08,9.21
57,1999,Ohio,MAC (East),18,10,76.0,67.8,8.21,2.45,6.66,2.46,9.11
58,1999,Arizona State,Pac-10,14,16,74.5,72.2,2.30,8.27,8.11,0.95,9.06
59,1999,UAB,CUSA (National),20,12,74.0,70.5,3.47,5.48,7.35,1.61,8.95
60,1999,Saint Louis,CUSA (American),15,16,65.3,63.7,1.58,7.32,-0.75,9.65,8.90
61,1999,Nevada-Las Vegas,WAC (Mountain),16,13,74.6,68.9,5.72,4.53,3.71,5.07,8.78
62,1999,Mississippi State,SEC (West),20,13,69.1,64.5,4.55,3.25,1.06,7.70,8.76
63,1999,Colorado State,WAC (Mountain),19,11,72.3,66.4,5.90,3.06,3.17,5.51,8.68
64,1999,Florida State,ACC,13,17,70.6,73.3,-2.73,11.97,7.26,1.26,8.52
65,1999,Michigan,Big Ten,12,19,65.6,68.8,-3.19,11.69,3.32,5.17,8.49
66,1999,Toledo,MAC (West),19,9,70.8,63.4,7.46,3.02,0.56,7.82,8.38
67,1999,Providence,Big East,16,14,76.1,76.2,-0.03,8.31,9.67,-1.39,8.28
68,1999,Georgia,SEC (East),15,15,71.6,70.6,1.00,7.26,5.85,2.42,8.26
69,1999,Georgetown,Big East,15,16,68.9,66.4,2.58,6.35,1.90,6.25,8.15
70,1999,Detroit Mercy,MW Coll,25,6,63.4,55.3,8.16,-0.17,-5.28,13.38,8.10
71,1999,South Florida,CUSA (National),14,14,71.6,67.7,3.93,4.15,3.03,5.05,8.08
72,1999,Indiana State,MVC,15,12,69.1,65.2,3.96,3.96,1.50,6.42,7.92
73,1999,New Mexico,WAC (Pacific),25,9,75.2,67.8,7.38,0.62,5.08,2.76,7.84
74,1999,Nebraska,Big 12,20,13,66.0,64.3,1.70,5.92,0.13,7.49,7.61
75,1999,Fresno State,WAC (Pacific),21,12,79.8,75.9,3.94,3.54,13.50,-6.02,7.48
76,1999,Southern Illinois,MVC,15,12,64.7,62.8,1.89,5.44,-1.61,8.94,7.33
77,1999,Colorado,Big 12,18,15,73.1,68.4,4.67,4.96,4.91,2.33,7.25
78,1999,Kent State,MAC (East),23,7,71.9,63.5,8.37,2.72,0.98,6.24,7.22
79,1999,Wyoming,WAC (Mountain),18,10,81.6,76.6,5.07,1.98,10.69,-3.64,7.05
80,1999,Virginia,ACC,14,16,72.8,73.7,-0.90,9.12,4.89,2.09,6.98
81,1999,Bowling Green State,MAC (East),18,10,70.7,65.1,5.57,2.36,2.16,4.67,6.83
82,1999,Bradley,MVC,17,12,62.9,61.2,1.69,5.13,-3.98,10.80,6.82
83,1999,Rice,WAC (Mountain),18,10,68.3,62.0,6.21,1.73,-3.59,10.39,6.81
84,1999,Murray State,OVC,27,6,78.5,67.1,11.36,-5.24,7.03,-0.28,6.76
85,1999,Massachusetts,A-10 (East),14,16,64.3,63.9,0.43,6.04,-2.12,8.59,6.47
86,1999,Pennsylvania,Ivy,21,6,71.1,60.7,10.41,-4.13,1.34,4.94,6.28
87,1999,College of Charleston,Southern (South),28,3,72.8,59.2,13.68,-6.63,-0.52,6.50,5.98
88,1999,Evansville,MVC,23,10,75.8,71.8,4.03,3.74,7.68,-1.78,5.90
89,1999,Vanderbilt,SEC (East),14,15,72.1,71.6,0.55,6.82,3.45,2.43,5.89
90,1999,Alabama,SEC (West),17,15,67.0,68.0,-0.97,6.79,1.06,4.80,5.85
91,1999,Illinois State,MVC,16,15,69.1,68.1,1.00,4.73,2.55,3.25,5.80
92,1999,Oregon State,Pac-10,13,14,64.7,64.6,0.11,7.16,-2.50,8.30,5.80
93,1999,Memphis,CUSA (National),13,15,76.5,76.4,0.07,5.42,9.48,-3.99,5.49
94,1999,Iowa State,Big 12,15,15,62.9,60.8,2.03,5.74,-5.61,11.07,5.46
95,1999,Weber State,Big Sky,25,8,79.1,73.0,6.12,0.19,9.04,-3.75,5.29
96,1999,Dayton,A-10 (West),11,17,67.9,68.1,-0.21,5.47,1.95,3.31,5.26
97,1999,Marquette,CUSA (American),14,15,62.9,62.7,0.21,4.98,-3.31,8.49,5.19
98,1999,Northern Arizona,Big Sky,21,8,77.2,66.7,10.45,-3.01,2.58,2.60,5.19
99,1999,Notre Dame,Big East,14,16,72.3,74.2,-1.93,6.97,5.16,0.03,5.18
100,1999,Akron,MAC (East),18,9,75.2,70.6,4.67,1.06,7.39,-2.30,5.09
101,1999,Butler,MW Coll,22,10,63.5,60.0,3.47,1.38,-3.10,8.12,5.02
102,1999,Marshall,MAC (East),16,11,76.9,70.6,6.26,0.51,7.13,-2.41,4.71
103,1999,George Mason,CAA,19,11,73.8,67.7,6.10,-0.88,4.63,-0.06,4.57
104,1999,Old Dominion,CAA,25,9,71.5,64.7,6.79,-1.62,1.67,2.88,4.54
105,1999,Georgia Tech,ACC,15,16,67.3,72.2,-4.87,9.37,1.61,2.89,4.50
106,1999,Valparaiso,Mid-Cont,23,9,72.7,63.9,8.75,-3.64,-0.70,5.10,4.40
107,1999,Southern Mississippi,CUSA (National),14,16,62.4,61.2,1.20,3.11,-6.31,10.62,4.31
108,1999,Princeton,Ivy,22,8,61.9,52.7,9.23,-4.24,-8.36,12.66,4.30
109,1999,UTEP,WAC (Pacific),16,12,69.1,65.4,3.68,1.23,-1.00,5.27,4.27
110,1999,Pittsburgh,Big East,14,16,67.2,70.4,-3.17,7.23,0.85,3.21,4.06
111,1999,Green Bay,MW Coll,20,11,62.0,56.0,6.00,-1.06,-6.81,10.78,3.97
112,1999,Northern Iowa,MVC,9,18,70.5,72.6,-2.15,5.83,5.04,-1.36,3.68
113,1999,San Diego,WCC,18,9,67.5,62.1,5.41,-0.87,-3.89,7.34,3.45
114,1999,Arkansas State,Sun Belt,18,12,73.5,68.7,4.83,-0.72,3.08,0.24,3.32
115,1999,Pepperdine,WCC,19,13,65.7,63.2,2.44,1.86,-4.47,7.63,3.16
116,1999,West Virginia,Big East,10,19,66.7,71.1,-4.45,8.55,0.85,2.13,2.98
117,1999,Washington State,Pac-10,10,19,73.0,78.4,-5.45,8.82,5.52,-2.55,2.96
