,Year,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,ORtg,DRtg,NRtg
262,2014,Western Illinois,Summit,10,20,61.3,62.7,-1.40,-2.74,-12.46,4.91,-7.55,90.31,101.64,-11.34
263,2014,Portland State,Big Sky,17,15,72.5,72.2,0.28,-5.59,-1.82,-5.77,-7.59,99.79,110.19,-10.40
264,2014,Lafayette,Patriot,11,20,71.4,74.7,-3.32,-3.38,0.73,-8.37,-7.64,105.46,115.31,-9.85
265,2014,UC Riverside,Big West,10,21,68.3,71.4,-3.13,-2.33,-3.72,-3.92,-7.64,95.17,105.29,-10.12
266,2014,James Madison,CAA,11,20,63.3,68.7,-5.45,-2.20,-7.21,-0.45,-7.65,94.49,105.65,-11.16
267,2014,Texas State,Sun Belt,8,23,61.4,66.0,-4.65,-1.40,-11.61,3.87,-7.74,92.18,103.02,-10.84
268,2014,Norfolk State,MEAC,19,15,71.4,70.5,0.88,-7.17,-5.22,-2.60,-7.82,98.65,109.56,-10.91
269,2014,Tulane,CUSA,17,17,63.6,69.3,-5.68,-1.73,-6.92,-0.97,-7.89,97.81,109.77,-11.96
270,2014,Radford,Big South (North),22,13,78.0,74.3,3.69,-8.31,0.48,-8.38,-7.90,102.89,113.99,-11.10
271,2014,San Jose State,MWC,7,24,62.5,71.7,-9.16,3.05,-6.85,-1.11,-7.96,92.98,104.50,-11.52
272,2014,Sacramento State,Big Sky,14,16,69.0,69.3,-0.30,-5.54,-4.92,-3.12,-8.04,100.37,111.73,-11.36
273,2014,Tennessee Tech,OVC (East),17,16,72.0,72.0,0.00,-4.57,-3.52,-4.57,-8.09,96.98,108.02,-11.04
274,2014,Niagara,MAAC,7,26,75.3,82.1,-6.82,-1.34,2.62,-10.79,-8.16,98.86,109.19,-10.33
275,2014,Lipscomb,A-Sun,15,15,75.9,78.5,-2.63,-5.13,1.44,-9.63,-8.20,99.74,111.04,-11.30
276,2014,High Point,Big South (North),16,15,71.1,72.7,-1.61,-5.23,-4.19,-4.04,-8.23,100.80,111.95,-11.15
277,2014,Texas Southern,SWAC,19,15,76.0,73.9,2.12,-10.07,0.64,-9.05,-8.41,101.87,113.08,-11.20
278,2014,Incarnate Word,Southland,21,6,82.1,71.7,10.41,-10.74,0.12,-8.59,-8.47,98.91,109.87,-10.96
279,2014,UNC Wilmington,CAA,9,23,63.1,69.4,-6.34,-0.78,-8.97,0.22,-8.75,92.66,104.94,-12.28
280,2014,Central Michigan,MAC (West),10,21,72.5,73.8,-1.35,-2.72,-0.60,-8.22,-8.82,103.78,116.39,-12.61
281,2014,Kansas City,WAC,10,20,69.5,76.5,-7.00,-1.93,-3.18,-5.82,-9.00,94.70,106.15,-11.44
282,2014,Rice,CUSA,7,23,61.8,69.4,-7.67,-0.43,-8.73,-0.70,-9.43,92.16,106.16,-14.00
283,2014,Savannah State,MEAC,13,19,61.5,64.3,-2.78,-5.37,-11.89,2.32,-9.57,87.90,101.29,-13.39
284,2014,Tennessee State,OVC (East),5,25,68.7,75.5,-6.80,-1.99,-5.06,-4.75,-9.82,98.91,112.55,-13.64
285,2014,Ball State,MAC (West),5,25,65.6,73.8,-8.23,0.65,-4.72,-5.45,-10.17,93.79,107.99,-14.20
286,2014,Liberty,Big South (North),11,21,70.3,69.8,0.50,-7.47,-6.68,-3.58,-10.26,97.02,111.22,-14.20
287,2014,Chicago State,WAC,13,19,69.8,76.2,-6.47,-2.44,-1.74,-8.73,-10.47,95.48,109.59,-14.11
288,2014,Austin Peay,OVC (West),12,18,76.2,78.9,-2.70,-5.78,-0.14,-10.35,-10.50,96.60,110.48,-13.88
289,2014,Northern Kentucky,A-Sun,9,21,68.1,73.7,-5.57,-4.97,-5.68,-4.85,-10.53,99.84,115.08,-15.24
290,2014,Loyola (MD),Patriot,11,19,65.2,71.9,-6.70,-3.23,-6.31,-4.27,-10.58,93.25,108.39,-15.14
291,2014,SIU Edwardsville,OVC (West),11,20,73.0,76.3,-3.23,-5.33,-3.49,-7.12,-10.61,97.30,111.74,-14.44
292,2014,Texas-Rio Grande Valley,WAC,9,23,65.7,70.7,-5.03,-4.42,-7.89,-2.76,-10.65,90.73,105.72,-15.00
293,2014,Montana State,Big Sky,14,17,68.0,69.8,-1.81,-5.83,-8.75,-1.94,-10.70,92.57,108.10,-15.53
294,2014,Chattanooga,Southern,18,15,75.4,73.9,1.52,-7.90,-2.51,-8.32,-10.83,95.49,110.07,-14.59
295,2014,Coppin State,MEAC,12,20,69.7,75.1,-5.38,-4.99,-3.15,-7.94,-11.09,97.09,112.95,-15.86
296,2014,UTSA,CUSA,8,22,68.9,76.8,-7.93,-1.03,-1.51,-9.59,-11.10,98.49,114.18,-15.69
297,2014,Fairleigh Dickinson,NEC,10,21,69.6,76.1,-6.48,-4.07,-3.71,-7.54,-11.24,98.23,113.85,-15.62
298,2014,Georgia Southern,Southern,15,19,70.8,70.4,0.32,-8.60,-5.69,-5.75,-11.44,94.68,110.41,-15.73
299,2014,Eastern Illinois,OVC (West),11,19,67.7,73.5,-5.87,-4.21,-7.19,-4.34,-11.53,94.41,110.77,-16.36
300,2014,UC Davis,Big West,9,22,70.1,77.7,-7.55,-1.76,-1.86,-9.69,-11.55,98.37,114.49,-16.12
301,2014,Jackson State,SWAC,11,20,65.8,68.7,-2.90,-8.72,-9.11,-2.51,-11.62,89.87,105.56,-15.69
302,2014,Jacksonville,A-Sun,12,18,74.4,79.5,-5.13,-4.86,-0.19,-11.67,-11.86,99.78,116.02,-16.23
303,2014,Navy,Patriot,9,21,60.7,65.2,-4.57,-5.46,-12.55,0.61,-11.95,87.86,105.77,-17.91
304,2014,Jacksonville State,OVC (East),10,21,65.0,70.2,-5.23,-5.14,-10.45,-1.52,-11.97,94.13,111.09,-16.96
305,2014,Florida A&M,MEAC,14,18,71.3,74.1,-2.78,-7.58,-3.78,-8.53,-12.31,89.97,106.79,-16.82
306,2014,UNC Greensboro,Southern,14,18,70.8,74.2,-3.31,-6.12,-4.38,-7.95,-12.33,91.78,108.45,-16.67
307,2014,NJIT,Ind,13,16,72.7,71.1,1.66,-7.48,-4.80,-7.72,-12.52,92.86,110.35,-17.49
308,2014,Delaware State,MEAC,9,21,61.6,64.9,-3.30,-6.11,-13.55,0.91,-12.64,92.64,111.45,-18.81
309,2014,Alabama State,SWAC,19,13,70.8,69.5,1.25,-11.40,-5.75,-7.09,-12.84,92.02,109.81,-17.79
310,2014,Sacred Heart,NEC,5,26,69.7,76.7,-6.97,-5.97,-3.94,-8.99,-12.93,94.94,112.38,-17.44
311,2014,Southeastern Louisiana,Southland,12,18,69.5,72.4,-2.90,-7.67,-7.56,-5.50,-13.06,94.98,112.59,-17.61
312,2014,Central Connecticut State,NEC,11,19,70.6,77.3,-6.70,-6.06,-2.90,-10.19,-13.10,93.50,110.90,-17.39
313,2014,Nicholls State,Southland,14,15,68.5,72.9,-4.41,-7.67,-7.82,-5.31,-13.13,94.32,112.19,-17.86
314,2014,McNeese State,Southland,11,20,68.1,76.1,-7.97,-4.01,-6.03,-7.12,-13.15,92.88,110.52,-17.64
315,2014,Saint Francis (PA),NEC,10,21,61.8,69.4,-7.55,-5.65,-11.93,-1.27,-13.20,91.57,111.20,-19.63
316,2014,Tennessee-Martin,OVC (West),8,23,74.3,81.5,-7.16,-4.82,-0.82,-12.63,-13.45,99.15,117.26,-18.11
317,2014,Long Island University,NEC,9,20,71.7,79.8,-8.10,-5.55,-1.38,-12.28,-13.66,98.86,117.84,-18.98
318,2014,Massachusetts-Lowell,AEC,10,18,61.4,69.2,-7.86,-4.53,-10.23,-3.48,-13.71,91.37,111.09,-19.72
319,2014,Alabama A&M,SWAC,14,16,64.5,67.0,-2.47,-10.58,-11.79,-2.07,-13.86,86.93,105.92,-18.99
320,2014,New Hampshire,AEC,6,24,57.8,64.8,-7.00,-5.90,-16.08,2.11,-13.97,84.72,105.23,-20.52
321,2014,Campbell,Big South (North),12,20,67.6,71.6,-3.97,-7.33,-8.67,-5.37,-14.04,95.17,115.65,-20.48
322,2014,Maryland-Baltimore County,AEC,9,21,65.6,72.8,-7.23,-6.55,-6.90,-7.31,-14.21,88.97,108.56,-19.59
323,2014,IUPUI,Summit,6,26,66.4,74.5,-8.03,-1.36,-7.82,-6.51,-14.33,93.21,113.82,-20.60
324,2014,Samford,Southern,13,20,70.5,76.4,-5.88,-7.41,-4.59,-10.32,-14.91,96.40,116.89,-20.49
325,2014,New Orleans,Southland,11,15,71.5,76.4,-4.96,-5.53,-4.25,-10.78,-15.03,92.02,111.49,-19.47
326,2014,Appalachian State,Southern,9,21,67.8,71.7,-3.93,-7.13,-10.14,-5.18,-15.32,88.49,110.00,-21.52
327,2014,Arkansas-Pine Bluff,SWAC,13,18,63.1,70.6,-7.45,-6.90,-11.11,-4.28,-15.39,88.09,109.59,-21.50
328,2014,Cornell,Ivy,2,26,64.1,78.4,-14.29,0.03,-5.07,-10.53,-15.60,96.60,119.25,-22.65
329,2014,Stetson,A-Sun,7,24,61.8,72.6,-10.84,-4.97,-11.62,-4.19,-15.81,90.94,113.76,-22.81
330,2014,Alcorn State,SWAC,12,19,64.0,67.8,-3.74,-9.27,-12.35,-3.60,-15.95,90.32,111.99,-21.68
331,2014,Binghamton,AEC,7,23,61.3,71.3,-10.00,-6.15,-10.78,-5.37,-16.15,87.43,110.49,-23.06
332,2014,Kennesaw State,A-Sun,6,25,65.0,74.3,-9.29,-4.05,-9.53,-6.63,-16.16,88.36,110.92,-22.56
333,2014,Central Arkansas,Southland,8,21,74.7,81.4,-6.72,-5.54,-2.66,-13.59,-16.25,91.20,112.29,-21.08
334,2014,North Carolina A&T,MEAC,9,23,65.3,73.2,-7.91,-7.40,-8.40,-8.03,-16.43,89.14,112.16,-23.02
335,2014,Lamar,Southland,4,26,66.7,77.3,-10.57,-6.04,-7.63,-8.98,-16.61,90.42,113.41,-22.99
336,2014,Prairie View,SWAC,11,23,69.5,77.1,-7.68,-7.99,-5.80,-10.92,-16.72,91.51,114.03,-22.53
337,2014,Howard,MEAC,8,25,61.2,71.0,-9.82,-5.22,-11.97,-4.79,-16.77,84.37,108.00,-23.63
338,2014,Bethune-Cookman,MEAC,7,25,63.5,70.4,-6.88,-7.53,-11.97,-4.89,-16.86,91.71,116.65,-24.93
339,2014,Maryland-Eastern Shore,MEAC,6,24,66.5,75.0,-8.50,-6.61,-6.72,-10.31,-17.03,94.56,118.75,-24.19
340,2014,South Carolina State,MEAC,9,21,62.8,72.7,-9.90,-5.96,-10.38,-6.83,-17.21,87.68,112.21,-24.53
341,2014,Houston Baptist,Southland,6,25,67.5,76.5,-9.10,-5.39,-7.76,-9.63,-17.39,88.52,112.58,-24.06
342,2014,Furman,Southern,9,21,65.2,73.2,-8.03,-7.40,-10.47,-6.97,-17.44,89.98,115.27,-25.29
343,2014,Maine,AEC,6,23,72.1,82.9,-10.79,-4.72,-0.16,-17.42,-17.58,92.14,115.65,-23.51
344,2014,The Citadel,Southern,7,26,67.0,74.3,-7.33,-6.75,-9.34,-8.27,-17.61,91.48,117.06,-25.58
345,2014,Abilene Christian,Southland,11,20,71.4,71.9,-0.45,-4.12,-10.89,-8.71,-19.60,88.65,116.73,-28.08
346,2014,Southern Utah,Big Sky,2,27,59.0,74.9,-15.90,-3.19,-14.01,-5.89,-19.90,84.28,114.29,-30.01
347,2014,Longwood,Big South (North),8,24,69.8,80.3,-10.47,-5.56,-7.71,-12.60,-20.31,90.66,118.92,-28.26
348,2014,Presbyterian,Big South (South),6,26,65.4,76.4,-11.03,-7.51,-11.48,-9.23,-20.71,89.67,119.82,-30.15
349,2014,Mississippi Valley State,SWAC,9,23,71.7,80.7,-9.03,-8.35,-4.75,-16.33,-21.08,88.83,116.56,-27.73
350,2014,Grambling,SWAC,5,24,65.6,79.9,-14.24,-9.05,-9.19,-15.42,-24.61,89.92,123.22,-33.31
0,2015,Kentucky,SEC,38,1,74.4,54.3,20.05,8.67,11.55,17.18,28.72,120.88,76.96,43.93
1,2015,Duke,ACC,35,4,79.3,64.2,15.10,9.87,17.28,7.69,24.97,126.08,87.56,38.52
2,2015,Wisconsin,Big Ten,36,4,72.5,58.2,14.33,10.29,10.53,14.08,24.61,128.27,88.95,39.32
3,2015,Arizona,Pac-12,34,4,76.6,59.7,16.92,7.41,13.24,11.09,24.33,119.26,82.75,36.51
4,2015,Villanova,Big East,33,3,76.5,60.9,15.58,7.55,12.87,10.26,23.13,121.09,85.70,35.39
5,2015,Virginia,ACC,30,4,65.4,51.5,13.91,7.81,2.12,19.60,21.73,116.26,80.17,36.09
6,2015,Gonzaga,WCC,35,3,78.7,61.7,17.00,5.12,13.08,8.04,21.12,120.54,88.44,32.10
7,2015,Utah,Pac-12,26,9,71.3,57.1,14.20,7.42,6.09,14.89,20.98,117.26,84.60,32.66
8,2015,North Carolina,ACC,26,12,77.7,68.8,8.87,11.76,17.10,3.54,20.63,118.88,88.37,30.51
9,2015,Ohio State,Big Ten,24,11,75.3,63.0,12.31,7.37,11.93,7.76,19.68,117.43,88.45,28.98
10,2015,Notre Dame,ACC,32,6,78.0,65.8,12.21,7.02,14.99,4.24,19.23,125.66,96.07,29.58
11,2015,Oklahoma,Big 12,24,11,71.5,62.7,8.71,9.94,9.42,9.23,18.65,111.92,83.84,28.08
12,2015,Kansas,Big 12,27,9,71.1,64.8,6.33,12.13,11.13,7.34,18.47,115.49,87.31,28.19
13,2015,Louisville,ACC,27,9,69.0,59.8,9.14,8.98,6.40,11.73,18.12,110.57,83.29,27.28
14,2015,Iowa State,Big 12,25,9,77.8,69.0,8.79,9.15,15.84,2.10,17.94,118.66,91.79,26.88
15,2015,Baylor,Big 12,24,10,69.1,60.2,8.85,9.33,6.46,11.39,17.85,115.65,87.94,27.71
16,2015,Michigan State,Big Ten,27,12,71.1,63.6,7.46,10.00,9.54,7.92,17.46,115.91,88.82,27.09
17,2015,Butler,Big East,23,11,69.0,61.0,8.03,8.62,5.06,11.58,16.64,109.88,84.32,25.56
18,2015,Texas,Big 12,20,14,67.4,60.3,7.09,9.07,5.33,10.83,16.16,111.91,86.80,25.11
19,2015,Iowa,Big Ten,22,12,69.8,62.3,7.44,8.39,7.02,8.81,15.83,113.19,89.04,24.16
20,2015,Wichita State,MVC,30,5,70.3,57.4,12.91,3.68,5.57,9.99,15.56,113.70,88.27,25.43
21,2015,Georgetown,Big East,22,11,70.9,65.2,5.67,9.81,8.11,7.37,15.48,113.55,89.51,24.04
22,2015,Xavier,Big East,23,14,73.3,67.4,5.95,9.48,11.02,4.40,15.42,116.69,92.93,23.76
23,2015,West Virginia,Big 12,25,10,72.6,66.8,5.83,9.29,10.53,4.59,15.12,111.97,89.32,22.65
24,2015,NC State,ACC,22,14,70.1,65.8,4.39,9.72,8.30,5.80,14.11,114.41,92.84,21.57
25,2015,Arkansas,SEC,27,9,77.4,70.1,7.28,6.79,13.97,0.10,14.07,113.92,93.37,20.55
26,2015,Providence,Big East,22,12,69.7,65.5,4.21,9.50,7.44,6.27,13.71,111.12,90.20,20.92
27,2015,Brigham Young,WCC,25,10,83.7,73.2,10.57,5.02,18.11,-4.57,13.53,117.88,97.50,20.38
28,2015,Maryland,Big Ten,28,7,69.1,63.4,5.69,7.63,5.42,7.90,13.32,111.15,90.57,20.58
29,2015,Florida,SEC,16,17,63.7,60.1,3.61,9.67,1.31,11.96,13.27,108.34,86.67,21.68
30,2015,Oklahoma State,Big 12,18,14,67.5,62.8,4.66,9.63,5.43,7.52,12.95,110.98,90.93,20.05
31,2015,Indiana,Big Ten,20,14,77.4,71.7,5.74,7.20,14.40,-1.47,12.94,119.87,100.05,19.83
32,2015,Southern Methodist,AAC,27,7,69.1,59.8,9.35,3.57,4.59,8.35,12.94,112.10,91.14,20.96
33,2015,Purdue,Big Ten,21,13,69.9,64.6,5.29,7.64,6.22,6.71,12.93,109.94,89.94,20.00
34,2015,Virginia Commonwealth,A-10,26,10,72.5,65.8,6.69,6.10,9.10,3.69,12.79,110.36,90.71,19.65
35,2015,Northern Iowa,MVC,31,4,65.2,54.6,10.54,2.00,0.88,11.66,12.54,114.08,91.53,22.55
36,2015,Georgia,SEC,21,12,68.2,64.4,3.82,8.60,5.49,6.93,12.42,108.71,89.39,19.32
37,2015,Illinois,Big Ten,19,14,69.1,63.6,5.48,6.93,6.10,6.32,12.42,109.96,91.66,18.30
38,2015,Minnesota,Big Ten,18,15,74.2,67.7,6.55,7.21,10.46,1.88,12.34,112.05,93.64,18.41
39,2015,Stanford,Pac-12,24,13,72.3,67.3,5.00,7.33,8.60,3.73,12.33,112.77,93.28,19.49
40,2015,UCLA,Pac-12,22,14,71.9,68.1,3.81,8.27,8.94,3.14,12.07,111.83,93.60,18.22
41,2015,Miami (FL),ACC,25,13,68.2,63.3,4.95,7.05,5.33,6.67,12.00,111.89,92.57,19.32
42,2015,Davidson,A-10,24,8,79.0,69.4,9.63,3.19,13.12,-1.16,11.97,118.46,100.19,18.27
43,2015,Syracuse,ACC,18,13,67.6,63.4,4.23,7.68,4.60,7.31,11.91,106.39,87.81,18.58
44,2015,Vanderbilt,SEC,21,14,70.6,64.3,6.29,6.22,7.49,4.40,11.89,115.16,96.26,18.90
45,2015,St. John's (NY),Big East,21,12,71.0,67.9,3.12,9.04,7.19,4.66,11.85,109.51,91.06,18.44
46,2015,San Diego State,MWC,27,9,61.8,53.9,7.97,4.24,-2.50,14.31,11.81,103.15,83.71,19.44
47,2015,Oregon,Pac-12,26,10,75.4,70.8,4.53,7.65,10.74,0.68,11.43,113.42,96.07,17.36
48,2015,Louisiana State,SEC,22,11,73.4,67.7,5.76,5.63,10.21,1.18,11.39,107.57,90.45,17.12
49,2015,Mississippi,SEC,21,13,72.8,68.4,4.38,7.01,9.33,2.07,11.39,112.42,94.63,17.79
50,2015,TCU,Big 12,18,15,68.2,62.4,5.79,5.32,3.86,7.24,11.10,107.99,90.73,17.26
51,2015,Dayton,A-10,27,9,67.8,60.8,6.92,4.06,2.88,8.10,10.98,108.43,90.86,17.57
52,2015,Texas A&M,SEC,21,12,67.8,62.9,4.82,5.91,3.69,7.04,10.73,108.45,91.69,16.76
53,2015,Cincinnati,AAC,23,11,62.1,55.8,6.32,4.40,-1.19,11.91,10.72,107.38,89.44,17.94
54,2015,South Carolina,SEC,17,16,65.0,62.0,3.03,8.24,1.73,8.82,10.55,104.89,89.06,15.83
55,2015,Alabama,SEC,19,15,67.1,64.1,2.94,8.09,4.02,6.50,10.52,111.28,94.77,16.51
56,2015,Boise State,MWC,25,9,70.3,60.1,10.15,1.38,4.57,5.44,10.01,110.77,94.16,16.61
57,2015,Michigan,Big Ten,16,16,64.7,64.0,0.72,9.59,1.29,8.27,9.56,110.30,95.33,14.97
58,2015,Arizona State,Pac-12,18,16,69.4,66.6,2.85,6.66,6.69,2.83,9.52,108.38,93.59,14.79
59,2015,Rhode Island,A-10,23,10,67.6,60.2,7.45,2.87,1.51,7.80,9.31,102.56,88.05,14.51
60,2015,Saint Mary's (CA),WCC,21,10,69.1,64.0,5.06,3.78,3.88,4.80,8.68,110.57,96.64,13.94
61,2015,Richmond,A-10,21,14,66.1,61.2,4.89,3.77,1.02,7.64,8.65,107.94,93.52,14.42
62,2015,Stephen F. Austin,Southland,29,5,78.6,64.4,14.24,-4.20,7.22,1.39,8.61,110.65,97.33,13.32
63,2015,Kansas State,Big 12,15,17,63.0,63.8,-0.81,9.29,0.88,7.60,8.48,106.37,93.74,12.63
64,2015,Pittsburgh,ACC,19,15,67.0,65.6,1.44,7.36,2.98,5.47,8.45,112.18,98.63,13.55
65,2015,Connecticut,AAC,20,15,64.1,60.0,4.06,4.22,0.79,7.50,8.28,107.43,93.18,14.26
66,2015,Temple,AAC,26,11,65.8,61.2,4.68,3.52,1.69,6.51,8.20,103.63,90.11,13.52
67,2015,Colorado State,MWC,27,7,72.2,64.1,8.03,0.69,7.03,1.09,8.12,109.87,96.59,13.28
68,2015,George Washington,A-10,22,13,67.3,62.0,5.29,2.79,1.08,6.99,8.07,107.62,94.80,12.82
69,2015,Illinois State,MVC,22,13,68.1,62.0,6.14,2.87,3.17,4.79,7.96,105.34,92.17,13.17
70,2015,Seton Hall,Big East,16,15,68.4,68.0,0.39,7.56,5.38,2.56,7.95,108.16,95.73,12.43
71,2015,Buffalo,MAC (East),23,10,74.6,68.3,6.33,1.60,8.32,-0.39,7.93,107.97,95.75,12.22
72,2015,Penn State,Big Ten,18,16,66.9,66.2,0.68,7.10,3.70,4.08,7.77,104.68,92.07,12.61
73,2015,Clemson,ACC,16,15,62.7,62.2,0.55,7.18,-1.71,9.44,7.73,103.51,91.43,12.08
74,2015,Old Dominion,CUSA,27,8,64.9,57.1,7.83,-0.15,-2.89,10.57,7.68,104.82,91.78,13.04
75,2015,Creighton,Big East,14,19,67.3,66.9,0.42,7.05,3.88,3.60,7.48,109.42,97.59,11.83
76,2015,Tennessee,SEC,16,16,63.3,64.2,-0.94,8.16,0.17,7.06,7.23,108.51,97.09,11.42
77,2015,Georgia Tech,ACC,12,19,63.3,64.6,-1.29,8.45,0.45,6.71,7.16,102.24,90.74,11.50
78,2015,Memphis,AAC,18,14,67.3,63.1,4.25,2.90,3.48,3.68,7.15,104.98,93.21,11.78
79,2015,Murray State,OVC (West),29,6,79.0,67.6,11.34,-2.81,10.02,-2.89,7.13,113.24,101.50,11.74
80,2015,Marquette,Big East,13,19,65.1,67.0,-1.94,9.02,1.62,5.46,7.08,105.12,93.66,11.45
81,2015,Colorado,Pac-12,16,18,69.0,68.1,0.82,6.19,4.17,2.84,7.01,106.59,95.81,10.78
82,2015,Florida State,ACC,17,16,66.6,67.0,-0.33,7.02,3.87,2.82,6.69,104.74,94.12,10.62
83,2015,Tulsa,AAC,23,11,64.4,60.7,3.65,2.81,-0.98,7.64,6.66,101.48,90.66,10.82
84,2015,Boston College,ACC,13,19,65.8,67.4,-1.63,7.94,3.12,3.20,6.32,107.76,97.67,10.09
85,2015,Valparaiso,Horizon,28,6,69.6,59.4,10.15,-2.00,-0.19,6.48,6.29,103.81,93.08,10.73
86,2015,Northwestern,Big Ten,15,17,63.5,64.6,-1.09,7.20,-0.42,6.53,6.11,106.44,97.07,9.36
87,2015,Oregon State,Pac-12,17,14,60.9,59.2,1.71,4.97,-6.19,12.12,5.93,98.97,89.45,9.52
88,2015,Nebraska,Big Ten,13,18,61.5,63.1,-1.68,7.58,-2.40,8.30,5.90,99.71,90.60,9.11
89,2015,Louisiana Tech,CUSA,27,9,73.1,65.6,7.50,-1.34,5.74,0.01,5.75,105.82,96.41,9.41
90,2015,Green Bay,Horizon,24,9,68.2,60.8,7.45,-0.40,0.15,5.55,5.70,101.98,92.13,9.84
91,2015,Washington,Pac-12,16,15,68.6,67.9,0.74,4.83,4.50,1.07,5.57,106.40,97.42,8.98
92,2015,Central Michigan,MAC (West),23,9,78.3,68.3,9.91,-1.10,6.56,-1.01,5.56,113.08,103.40,9.68
93,2015,Georgia State,Sun Belt,25,10,71.4,62.4,9.00,-2.03,2.07,3.40,5.47,107.65,98.07,9.58
94,2015,Nevada-Las Vegas,MWC,18,15,68.2,64.4,3.79,3.38,3.36,2.05,5.41,105.71,96.37,9.34
95,2015,California,Pac-12,18,15,66.5,67.3,-0.79,6.15,1.88,3.48,5.36,103.02,93.83,9.19
96,2015,San Diego,WCC,15,16,64.7,62.9,1.84,3.47,-1.33,6.36,5.03,101.37,93.42,7.95
97,2015,UTEP,CUSA,22,11,69.2,63.8,5.39,-0.51,1.26,3.62,4.89,104.70,96.00,8.70
98,2015,Toledo,MAC (West),20,13,75.2,71.0,4.24,0.62,7.95,-3.09,4.86,110.30,102.25,8.04
99,2015,La Salle,A-10,17,16,63.2,62.3,0.94,3.91,-1.13,5.97,4.85,99.91,92.06,7.85
100,2015,Wake Forest,ACC,13,19,69.0,72.1,-3.06,7.68,5.63,-1.02,4.62,104.65,96.38,8.27
101,2015,Harvard,Ivy,22,8,64.2,57.6,6.63,-0.25,-3.18,7.65,4.47,101.29,92.98,8.30
102,2015,St. Bonaventure,A-10,18,13,67.3,64.7,2.58,1.34,1.24,2.69,3.93,102.43,96.24,6.19
103,2015,Pepperdine,WCC,18,14,63.1,61.6,1.50,2.80,-2.97,6.83,3.86,98.69,92.45,6.24
104,2015,Wyoming,MWC,25,10,61.5,56.4,5.06,-0.04,-4.06,7.88,3.81,103.58,95.80,7.77
105,2015,Hofstra,CAA,20,14,78.5,70.2,8.24,-4.46,9.41,-5.63,3.78,108.78,102.79,6.00
106,2015,Texas Tech,Big 12,13,19,60.9,64.3,-3.44,7.20,-2.62,6.38,3.77,101.32,95.90,5.42
107,2015,Iona,MAAC,26,9,79.5,73.3,6.23,-2.52,11.81,-8.10,3.71,110.27,104.55,5.71
108,2015,New Mexico State,WAC,23,11,68.1,59.8,8.32,-3.67,0.55,3.16,3.71,104.55,97.42,7.14
109,2015,Akron,MAC (East),21,14,68.1,62.9,5.11,-0.47,-0.43,4.08,3.65,102.13,95.68,6.45
110,2015,UC Irvine,Big West,21,13,67.5,62.1,5.35,0.45,-0.23,3.87,3.63,103.60,96.84,6.76
111,2015,Massachusetts,A-10,17,15,69.4,70.5,-1.09,4.69,4.51,-0.92,3.59,104.46,98.18,6.28
112,2015,Yale,Ivy,22,10,65.6,58.5,7.06,-0.87,-0.71,4.25,3.53,103.60,97.09,6.51
113,2015,UC Santa Barbara,Big West,19,14,68.4,64.0,4.42,0.98,1.95,1.52,3.47,106.53,99.73,6.80
114,2015,Evansville,MVC,24,12,70.9,65.6,5.31,-0.07,3.43,-0.08,3.36,103.81,97.89,5.92
115,2015,South Dakota State,Summit,24,11,73.5,65.1,8.43,-3.23,3.71,-0.39,3.32,105.47,99.12,6.35
116,2015,DePaul,Big East,12,20,69.4,73.6,-4.19,7.49,6.58,-3.28,3.30,108.06,102.43,5.63
117,2015,Auburn,SEC,15,20,67.9,72.1,-4.14,8.15,5.58,-2.31,3.27,104.64,98.87,5.77
118,2015,San Francisco,WCC,14,18,69.2,67.7,1.50,2.83,2.70,0.38,3.08,103.90,98.88,5.02
119,2015,Cleveland State,Horizon,19,15,67.5,61.7,5.82,-0.78,-1.53,4.59,3.07,104.67,98.95,5.73
120,2015,Portland,WCC,17,16,70.2,68.3,1.88,2.67,3.85,-0.79,3.06,107.02,101.56,5.47
121,2015,Sam Houston State,Southland,26,9,74.1,60.0,14.03,-6.03,-1.15,4.12,2.97,100.08,93.97,6.11
122,2015,Bowling Green State,MAC (East),21,12,66.5,62.9,3.64,-1.25,-0.89,3.82,2.93,102.74,96.88,5.86
123,2015,Utah State,MWC,18,13,66.6,63.6,2.94,0.28,1.17,1.74,2.92,104.44,98.89,5.55
124,2015,William & Mary,CAA,20,13,73.2,66.9,6.24,-1.15,4.93,-2.12,2.82,111.02,106.15,4.87
125,2015,New Mexico,MWC,15,16,62.0,60.2,1.77,1.03,-3.37,6.18,2.80,99.91,94.67,5.24
126,2015,Hawaii,Big West,22,13,72.9,68.2,4.69,-0.83,4.91,-2.26,2.65,102.44,97.79,4.65
127,2015,Wofford,Southern,28,7,66.6,59.7,6.91,-2.98,-5.13,7.70,2.56,102.26,96.80,5.46
128,2015,Mississippi State,SEC,13,19,61.8,63.5,-1.72,4.72,-2.67,5.20,2.53,99.52,95.44,4.08
129,2015,Loyola (IL),MVC,24,13,62.8,60.4,2.41,0.46,-2.62,4.97,2.35,103.63,99.08,4.56
130,2015,UC Davis,Big West,25,7,70.7,64.6,6.09,-2.58,2.79,-0.60,2.19,108.64,103.95,4.69
131,2015,Southern California,Pac-12,12,20,67.0,71.0,-4.00,6.15,2.93,-0.77,2.15,99.96,95.70,4.26
